q_id,question,collection
BNSS_to_CrPC_118,Is there any substantive 'text' content provided for BNSS_to_CrPC_118 in this chunk?,collection_map
BNSS_to_CrPC_118,What is the value of the doc_id field for BNSS_to_CrPC_118?,collection_map
BNSS_to_CrPC_118,What does the 'metadata' field contain for BNSS_to_CrPC_118?,collection_map
BNSS_to_CrPC_118,What is the status noted for the 'text' field in BNSS_to_CrPC_118 (empty vs populated)?,collection_map
BNS_to_IPC_331 (7),What IPC section number is represented by the chunk_id BNS_to_IPC_331 (7) and what is the expected subject matter noted by this mapping?,collection_map
BNS_to_IPC_331 (7),"In a filled-out version of this chunk, what type of content would be present under BNS_to_IPC_331 (7) (e.g., text of IPC 331, amendments, or cross-references)?",collection_map
BNS_to_IPC_331 (7),"Does the current chunk contain any substantive provisions, definitions, or penalties related to the IPC section indicated by the chunk_id?",collection_map
BNS_to_IPC_331 (7),What cross-references to other sections or acts would you expect to accompany an IPC cross-reference chunk labeled BNS_to_IPC_331 (7)?,collection_map
BNS_to_IPC_331 (7),"If you were to validate the alignment of this chunk with the IPC, what verification steps would you perform?",collection_map
BNS_to_IPC_324 (6),What is the exact chunk_id of this legal text fragment?,collection_map
BNS_to_IPC_324 (6),What is the value of the doc_id field for chunk_id 'BNS_to_IPC_324 (6)'?,collection_map
BNS_to_IPC_324 (6),What is the value of the text field in this chunk?,collection_map
BNS_to_IPC_324 (6),What is the content of the metadata field for this chunk?,collection_map
BNS_to_IPC_324 (6),List the top-level fields present in this chunk's JSON object.,collection_map
BNSS_to_CrPC_287,"In BNSS_to_CrPC_287, which CrPC section is the primary focus of the alignment with BNSS?",collection_map
BNSS_to_CrPC_287,"Does BNSS_to_CrPC_287 specify transitional provisions, and what is their effect on ongoing proceedings?",collection_map
BNSS_to_CrPC_287,"What definitions are newly introduced or amended in BNSS_to_CrPC_287, and how do they modify existing terms?",collection_map
BNSS_to_CrPC_287,"Are there cross-references to other statutes in BNSS_to_CrPC_287, and which sections are cited?",collection_map
BNSS_to_CrPC_287,What is the stated effective date or commencement clause in BNSS_to_CrPC_287 for the changes?,collection_map
BNSS_to_CrPC_422,"What does the chunk_id ""BNSS_to_CrPC_422"" suggest about the intended legal mapping between BNSS provisions and CrPC Section 422?",collection_map
BNSS_to_CrPC_422,Which abbreviations are present in the chunk_id and which statutes or codes do they likely refer to?,collection_map
BNSS_to_CrPC_422,"What is the value of the ""text"" field in this chunk, and what impact does its emptiness have on analysis or question generation?",collection_map
BNSS_to_CrPC_422,"If substantive content were added, what CrPC-style heading or structure would you use to mirror a CrPC Section 422 entry?",collection_map
BNSS_to_CrPC_422,Propose a five-field metadata schema that would make this BNSS_to_CrPC_422 chunk robust for automated question generation and cross-referencing with CrPC 422,collection_map
BNS_to_IPC_87,"In a dataset entry with chunk_id ""BNS_to_IPC_87"" and an empty text field, what is the most essential piece of information missing to generate law-specific questions?",collection_map
BNS_to_IPC_87,"If the chunk is intended to map BNS to IPC 87, what types of legal data would you expect to find in a non-empty version (e.g., statute name, section, offense, punishment)?",collection_map
BNS_to_IPC_87,What verification steps would you perform to determine whether IPC Section 87 is applicable to a given BNS reference when the text is blank?,collection_map
BNS_to_IPC_87,"Suggest a minimal schema change that would allow producing five precise questions from the ""BNS_to_IPC_87"" chunk even if the current text remains empty.",collection_map
BNS_to_IPC_87,"What additional metadata fields would be most helpful to accompany ""BNS_to_IPC_87"" to ensure future question generation is accurate and tied to actual law texts?",collection_map
BNS_to_IPC_310 (1),What is the chunk_id value for this dataset entry?,collection_map
BNS_to_IPC_310 (1),"In BNS_to_IPC_310 (1), which IPC-related reference appears after the underscore?",collection_map
BNS_to_IPC_310 (1),What IPC section number is embedded in the chunk_id?,collection_map
BNS_to_IPC_310 (1),What is the numeric index shown in parentheses at the end of the chunk_id?,collection_map
BNS_to_IPC_310 (1),Does the 'text' field for this chunk contain any substantive content?,collection_map
BNSS_to_CrPC_6,"In BNSS_to_CrPC_6, which section governs the precedence of BNSS provisions over CrPC provisions in case of conflict?",collection_map
BNSS_to_CrPC_6,"According to BNSS_to_CrPC_6, what is the defined procedure for initiating a criminal case under the CrPC framework?",collection_map
BNSS_to_CrPC_6,"Within BNSS_to_CrPC_6, how is the term 'offence' defined relative to the CrPC definitions?",collection_map
BNSS_to_CrPC_6,What mechanism does BNSS_to_CrPC_6 prescribe for appeals within the CrPC system?,collection_map
BNSS_to_CrPC_6,What transitional provisions does BNSS_to_CrPC_6 set for cases already filed before its effective date under the CrPC regime?,collection_map
BNSS_to_CrPC_2(1)(p),What does the sequence 2(1)(p) indicate in the identifier BNSS_to_CrPC_2(1)(p) from a legal-citation perspective?,collection_map
BNSS_to_CrPC_2(1)(p),"What does CrPC refer to in Indian law, as implied by BNSS_to_CrPC_2(1)(p)?",collection_map
BNSS_to_CrPC_2(1)(p),"Is BNSS_to_CrPC_2(1)(p) more likely to reference criminal procedure rules or a civil code, based on the abbreviation CrPC?",collection_map
BNSS_to_CrPC_2(1)(p),"If BNSS_to_CrPC_2(1)(p) designates a cross-reference, what two documents are most likely connected?",collection_map
BNSS_to_CrPC_2(1)(p),What metadata would you extract from BNSS_to_CrPC_2(1)(p) to support legal search and retrieval?,collection_map
BNSS_to_CrPC_226,What is the chunk_id of the legal material being analyzed here?,collection_map
BNSS_to_CrPC_226,Does the BNSS_to_CrPC_226 chunk contain any substantive text content in the provided data?,collection_map
BNSS_to_CrPC_226,What is the value of the doc_id field for this chunk?,collection_map
BNSS_to_CrPC_226,What metadata fields are present for BNSS_to_CrPC_226 in the provided JSON?,collection_map
BNSS_to_CrPC_226,"If the text field is empty, what approach should you take to generate questions that are still aligned with this chunk?",collection_map
BNS_to_IPC_326 (d),What is the value of the 'chunk_id' field in this JSON payload?,collection_map
BNS_to_IPC_326 (d),What is the value of the 'doc_id' field in this chunk?,collection_map
BNS_to_IPC_326 (d),What does the 'text' field contain in this chunk?,collection_map
BNS_to_IPC_326 (d),What is the structure and content of the 'metadata' field in this chunk?,collection_map
BNS_to_IPC_326 (d),Does the 'text' field include any substantive legal text?,collection_map
BNS_to_IPC_317 (4),What is the chunk_id value in this JSON object?,collection_map
BNS_to_IPC_317 (4),What is the doc_id field value for this chunk?,collection_map
BNS_to_IPC_317 (4),What is the text field value for this chunk?,collection_map
BNS_to_IPC_317 (4),What is the value of the metadata field for this chunk?,collection_map
BNS_to_IPC_317 (4),What number is shown inside the parentheses in the chunk_id 'BNS_to_IPC_317 (4)'?,collection_map
BNSS_to_CrPC_265,What is the value of the chunk_id field for this legal text chunk?,collection_map
BNSS_to_CrPC_265,What is the value of the doc_id field for BNSS_to_CrPC_265?,collection_map
BNSS_to_CrPC_265,What is the value of the text field for this chunk?,collection_map
BNSS_to_CrPC_265,What is contained in the metadata field for this chunk?,collection_map
BNSS_to_CrPC_265,"How many top-level fields are present in this chunk's JSON object, and what are their names?",collection_map
BNSS_to_CrPC_460,What does the chunk_id BNSS_to_CrPC_460 indicate about the relationship between BNSS and the CrPC in this entry?,collection_map
BNSS_to_CrPC_460,"With the 'text' field currently empty in BNSS_to_CrPC_460, what steps would you take to populate its substantive content for a legal question-answer dataset?",collection_map
BNSS_to_CrPC_460,"Which metadata fields in this chunk are present and which are unused or blank, based on the provided JSON structure for BNSS_to_CrPC_460?",collection_map
BNSS_to_CrPC_460,"If BNSS_to_CrPC_460 is intended to cross-reference BNSS provisions to CrPC sections, what types of CrPC references would you expect to appear (e.g., section numbers, powers, procedures) when content is added?",collection_map
BNSS_to_CrPC_460,Outline a plan to populate BNSS_to_CrPC_460 with five self-contained questions that uniquely map to future content under this cross-reference label.,collection_map
BNS_to_IPC_2(15),What is the exact chunk_id of this law-text item?,collection_map
BNS_to_IPC_2(15),What is the value of the 'text' field in this chunk?,collection_map
BNS_to_IPC_2(15),What is the value of the 'doc_id' field in this chunk?,collection_map
BNS_to_IPC_2(15),Does the 'metadata' field contain any keys for this chunk?,collection_map
BNS_to_IPC_2(15),Is there any substantive law content present in the 'text' field of this chunk?,collection_map
BNS_to_IPC_284,What is the exact value of the chunk_id field in this JSON payload?,collection_map
BNS_to_IPC_284,"Does the text field contain any substantive legal text, or is it currently empty?",collection_map
BNS_to_IPC_284,"If the text field is empty, what strategies could you use to generate five legally grounded questions using potential section numbers, law titles, or abbreviations that might relate to this chunk?",collection_map
BNS_to_IPC_284,"What is the doc_id value for this chunk, and how might it be used in citation or source tracking?",collection_map
BNS_to_IPC_284,"What keys exist within the metadata object, and how would you interpret them for future extraction of section numbers or law titles if present?",collection_map
BSA_to_IEA_45,What is the value of the chunk_id field in the JSON payload for this chunk?,collection_map
BSA_to_IEA_45,What is the value of the doc_id field in this chunk?,collection_map
BSA_to_IEA_45,What does the text field contain for this chunk?,collection_map
BSA_to_IEA_45,Describe the structure and content of the metadata field in this chunk.,collection_map
BSA_to_IEA_45,"Does the text field contain substantive legislative content, or is it empty in this chunk?",collection_map
BSA_to_IEA_115,What is the exact chunk_id of the legal text set provided in this task?,collection_map
BSA_to_IEA_115,What is the value of the doc_id field in this chunk's JSON?,collection_map
BSA_to_IEA_115,What is the value of the text field for this chunk?,collection_map
BSA_to_IEA_115,Does the metadata object contain any entries for this chunk?,collection_map
BSA_to_IEA_115,"If the text is empty, what types of questions could still be formed that reference the chunk_id 'BSA_to_IEA_115'?",collection_map
BNS_to_IPC_4,What is the exact value of the chunk_id field for this law text chunk?,collection_map
BNS_to_IPC_4,What is the value of the doc_id field in this chunk's JSON payload?,collection_map
BNS_to_IPC_4,What is the value of the text field in this chunk?,collection_map
BNS_to_IPC_4,"Does the metadata object contain any keys, and if not, what is its content?",collection_map
BNS_to_IPC_4,"How many top-level keys are present in this chunk's JSON object, and what are they?",collection_map
BNS_to_IPC_191 (3),What is the exact string value of the chunk_id field in this chunk?,collection_map
BNS_to_IPC_191 (3),What are the values of the doc_id and text fields for this chunk?,collection_map
BNS_to_IPC_191 (3),What is the value of the metadata field in this chunk?,collection_map
BNS_to_IPC_191 (3),"In the chunk_id BNS_to_IPC_191 (3), which IPC section number is indicated?",collection_map
BNS_to_IPC_191 (3),The prefix BNS_to_IPC in the chunk_id implies a crosswalk between which two identifiers?,collection_map
BNSS_to_CrPC_61,What is the chunk_id of the provided legal text?,collection_map
BNSS_to_CrPC_61,What is the doc_id for BNSS_to_CrPC_61?,collection_map
BNSS_to_CrPC_61,What is the text content for BNSS_to_CrPC_61?,collection_map
